Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO VALERIO DO SUL,0,2,0,0,0,0,0,0,0,0,0,
SAO VENDELINO,0,0,0,0,0,0,1,0,0,0,0,
SAO VICENTE DO SUL,1,1,1,3,0,1,0,0,2,0,3,
SAPIRANGA,10,5,15,9,5,8,6,13,4,11,18,
SAPUCAIA DO SUL,13,22,20,23,8,28,13,19,23,21,31,
SARANDI,5,4,1,2,3,4,1,2,7,2,2,
SEBERI,3,2,2,3,1,2,0,1,6,2,3,
SEDE NOVA,1,0,0,0,0,0,0,1,4,1,0,
SEGREDO,2,1,0,1,0,0,0,0,0,0,0,
SELBACH,3,0,1,0,1,0,0,0,0,0,0,
SENADOR SALGADO FILHO,0,0,0,0,0,0,0,0,0,0,0,
SENTINELA DO SUL,1,1,1,0,1,0,0,1,1,0,0,
SERAFINA CORREA,1,0,3,1,1,3,0,4,5,2,1,
SERIO,0,0,0,0,0,0,0,0,2,0,0,
SERTAO,0,0,0,0,1,1,1,0,0,0,0,
SERTAO SANTANA,0,3,1,0,0,0,1,2,1,0,1,
SETE DE SETEMBRO,0,0,0,0,0,0,1,0,0,0,0,
SEVERIANO DE ALMEIDA,0,1,1,0,0,0,0,1,0,0,0,
SILVEIRA MARTINS,0,0,0,0,0,0,0,0,0,1,1,
SINIMBU,1,2,3,0,1,0,1,1,1,0,1,
SOBRADINHO,6,4,3,1,0,1,4,5,1,5,3,
SOLEDADE,7,5,6,4,5,4,3,3,3,10,2,
TABAI,0,0,1,0,0,0,0,1,2,0,0,
TAPEJARA,3,5,7,3,2,1,4,1,1,2,3,
TAPERA,1,1,3,2,2,3,2,3,3,3,3,
TAPES,0,3,3,4,1,2,2,0,3,2,3,
TAQUARA,13,13,5,9,9,3,7,11,11,15,10,
TAQUARI,1,3,6,2,2,1,2,0,5,4,2,
TAQUARUCU DO SUL,1,4,1,0,0,1,0,0,0,0,0,
TAVARES,0,0,0,0,1,0,0,0,1,0,0,
TENENTE PORTELA,4,1,4,4,2,0,2,1,3,6,1,
TERRA DE AREIA,2,3,0,1,0,0,2,0,1,3,1,
TEUTONIA,3,1,4,3,1,1,2,1,4,6,1,
TIO HUGO,2,0,0,0,0,0,0,2,0,0,1,
TIRADENTES DO SUL,0,0,0,0,0,0,1,1,0,0,2,
TOROPI,0,0,0,0,0,0,0,0,0,0,0,
TORRES,14,12,10,6,9,3,6,12,7,10,9,
TRAMANDAI,29,19,12,14,3,8,8,14,8,9,13,
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,
TRES ARROIOS,1,0,0,0,0,0,0,1,0,0,0,
TRES CACHOEIRAS,0,2,0,0,2,1,0,1,1,1,2,
TRES COROAS,4,3,5,7,3,4,3,1,3,6,5,
TRES DE MAIO,2,2,2,0,1,1,2,3,6,1,1,
TRES FORQUILHAS,0,0,0,0,0,0,0,1,0,0,0,
TRES PALMEIRAS,5,0,0,0,0,0,1,0,0,0,1,
TRES PASSOS,3,1,2,5,1,4,3,4,3,7,1,
TRINDADE DO SUL,0,0,3,0,0,1,2,3,2,1,1,
TRIUNFO,3,5,3,2,3,6,3,6,3,2,5,
TUCUNDUVA,0,0,1,1,2,1,0,3,1,1,1,
TUNAS,0,0,1,1,0,0,0,0,0,1,1,
TUPANCI DO SUL,0,1,0,0,0,0,0,0,0,0,0,
TUPANCIRETA,3,1,3,5,4,4,0,2,2,1,2,
TUPANDI,2,1,0,0,0,0,0,0,0,0,0,
TUPARENDI,2,1,1,0,1,0,1,0,1,0,1,
TURUCU,0,0,0,0,0,2,0,0,0,3,0,
UBIRETAMA,0,0,0,0,0,0,0,0,1,0,0,
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,
UNISTALDA,1,0,0,0,0,0,1,0,0,2,0,
URUGUAIANA,20,16,12,12,13,10,17,11,15,21,28,
VACARIA,11,14,9,6,15,9,7,14,11,7,5,
VALE DO SOL,0,3,1,1,0,1,0,0,0,0,1,
VALE REAL,0,0,0,0,1,1,0,0,1,0,1,
VALE VERDE,0,0,0,0,0,0,0,0,0,0,0,
VANINI,1,0,1,0,0,0,0,0,0,0,0,
VENANCIO AIRES,12,7,6,12,10,9,5,8,10,11,11,
VERA CRUZ,6,4,5,3,4,2,1,6,2,5,4,
VERANOPOLIS,4,2,0,2,2,5,2,2,1,0,5,
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,
VIADUTOS,1,1,1,1,1,1,1,0,0,1,1,
VIAMAO,26,30,33,30,16,30,19,29,26,27,39,
VICENTE DUTRA,2,2,0,0,1,1,0,0,4,0,1,
VICTOR GRAEFF,0,0,1,0,0,0,0,1,0,0,0,
VILA FLORES,0,1,0,0,0,0,0,0,0,0,0,
VILA LANGARO,0,0,1,0,0,0,0,0,0,0,0,
VILA MARIA,0,0,0,1,1,1,1,1,0,2,0,
VILA NOVA DO SUL,0,0,2,2,0,1,0,1,1,0,0,
VISTA ALEGRE,0,0,0,0,1,0,0,0,1,0,1,
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,1,
VISTA GAUCHA,0,0,0,1,0,0,0,0,1,1,0,
VITORIA DAS MISSOES,0,0,0,0,2,0,0,0,0,1,0,
WESTFALIA,0,0,0,0,1,0,0,0,0,1,1,
XANGRILA,6,3,1,1,3,2,3,2,2,3,3,
Geral,1760,1783,1929,1420,1115,1318,1226,1416,1493,1609,1728,0.0
