Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,2,1,1,1,0,0,0,0,1,2,1,0
SAO NICOLAU,0,0,1,1,0,0,0,3,0,1,1,2
SAO PAULO DAS MISSOES,1,0,0,0,0,0,0,1,0,1,1,1
SAO PEDRO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DAS MISSOES,0,0,0,1,0,0,0,0,0,0,0,0
SAO PEDRO DO BUTIA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,0,4,3,1,0,1,2,1,2,1,1,5
SAO SEBASTIAO DO CAI,7,5,9,4,7,2,7,4,7,3,7,4
SAO SEPE,4,6,7,6,7,3,4,4,7,10,2,3
SAO VALENTIM,0,0,1,0,1,1,0,1,0,2,0,0
SAO VALENTIM DO SUL,0,0,0,1,0,0,0,0,0,0,0,0
SAO VALERIO DO SUL,0,0,0,2,0,0,0,0,0,0,1,0
SAO VENDELINO,0,0,0,0,1,1,0,0,1,0,0,0
SAO VICENTE DO SUL,1,1,0,1,2,0,1,0,1,2,0,3
SAPIRANGA,9,15,19,7,10,10,15,8,8,6,17,9
SAPUCAIA DO SUL,25,13,34,26,18,15,22,18,17,17,9,11
SARANDI,2,5,4,2,1,1,2,1,1,1,4,1
SEBERI,2,2,0,1,1,2,0,1,2,0,1,1
SEDE NOVA,0,1,0,0,0,0,1,0,0,1,1,2
SEGREDO,0,1,2,1,1,0,0,0,0,0,1,3
SELBACH,1,0,1,0,0,0,0,0,1,0,1,2
SENADOR SALGADO FILHO,1,0,0,0,0,0,0,0,1,0,0,0
SENTINELA DO SUL,1,0,0,0,1,0,0,0,0,1,0,1
SERAFINA CORREA,1,1,0,0,0,2,0,1,1,0,0,2
SERIO,0,0,0,0,0,0,0,0,0,0,0,0
SERTAO,1,1,2,0,2,1,1,1,0,1,0,1
SERTAO SANTANA,0,0,0,0,0,0,0,0,1,0,0,2
SETE DE SETEMBRO,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,1,0,0,0,0,0,0,0,0,0,0,3
SILVEIRA MARTINS,0,0,0,0,0,0,1,0,0,0,0,0
SINIMBU,0,1,0,1,1,1,0,1,0,1,0,2
SOBRADINHO,2,2,5,4,4,4,5,4,0,3,4,4
SOLEDADE,11,8,5,6,7,7,8,4,12,9,7,9
TABAI,0,1,2,0,1,0,0,0,0,1,1,1
TAPEJARA,5,4,6,2,5,4,2,0,6,2,1,4
TAPERA,2,1,1,1,1,0,2,0,2,1,0,1
TAPES,0,3,0,2,2,3,3,1,3,3,4,1
TAQUARA,11,13,12,13,4,5,10,8,5,4,10,10
TAQUARI,5,1,4,3,2,2,4,1,3,2,3,3
TAQUARUCU DO SUL,0,0,1,0,1,0,0,0,1,0,0,0
TAVARES,1,1,0,1,0,0,0,1,0,1,0,0
TENENTE PORTELA,7,8,3,3,3,4,4,2,2,2,2,7
TERRA DE AREIA,4,2,2,1,1,2,0,1,1,1,2,4
TEUTONIA,4,5,0,6,2,3,2,3,5,5,6,3
TIO HUGO,0,0,1,1,0,0,0,0,1,0,2,0
TIRADENTES DO SUL,1,2,1,0,0,0,0,0,3,0,1,0
TOROPI,0,0,0,2,0,0,0,0,0,1,0,0
TORRES,21,14,11,8,11,4,8,2,9,10,8,7
TRAMANDAI,28,24,24,10,17,8,12,10,14,18,14,19
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,0,0,0,1,0,0,0,0,0,1,0,0
TRES CACHOEIRAS,1,0,2,1,1,0,1,0,0,0,0,3
TRES COROAS,1,5,5,3,2,4,1,1,1,1,5,6
TRES DE MAIO,2,0,1,2,2,2,4,1,1,0,2,1
TRES FORQUILHAS,1,0,1,0,0,0,0,0,1,0,0,0
TRES PALMEIRAS,0,0,0,0,0,0,0,0,0,0,1,0
TRES PASSOS,4,4,8,8,1,3,3,2,4,3,3,4
TRINDADE DO SUL,1,0,0,2,0,1,0,0,0,0,1,0
TRIUNFO,6,8,8,3,2,1,3,5,1,5,4,6
TUCUNDUVA,4,0,1,0,1,0,1,0,0,4,0,2
TUNAS,0,0,0,1,0,1,0,0,0,0,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,6,5,0,1,1,2,2,1,4,1,1
TUPANDI,0,1,0,0,0,0,0,0,1,0,1,1
TUPARENDI,0,0,1,3,1,2,0,3,1,0,0,1
TURUCU,0,1,0,0,0,0,0,0,0,0,0,0
UBIRETAMA,0,0,0,0,0,0,1,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
UNISTALDA,2,0,0,0,0,0,0,0,1,2,0,0
URUGUAIANA,33,26,33,27,26,19,22,17,25,17,38,32
VACARIA,15,13,16,8,14,8,11,12,22,7,13,22
VALE DO SOL,2,4,2,2,0,1,1,0,0,0,1,3
VALE REAL,1,0,0,0,0,0,1,2,0,0,0,0
VALE VERDE,1,0,0,0,0,0,0,0,0,0,0,0
VANINI,1,1,0,0,0,0,1,1,0,0,0,0
VENANCIO AIRES,9,7,7,11,5,6,5,7,7,9,10,6
VERA CRUZ,4,2,1,5,4,3,2,5,4,2,3,5
VERANOPOLIS,2,2,4,2,4,4,5,3,2,1,1,0
VESPASIANO CORREA,1,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,0,2,0,2,1,0,2,0,0,0,0,1
VIAMAO,62,60,61,42,57,38,40,39,51,65,50,63
VICENTE DUTRA,0,0,0,0,0,0,0,0,1,0,0,1
VICTOR GRAEFF,1,0,0,0,1,0,0,0,0,0,0,0
VILA FLORES,0,0,0,0,0,1,0,0,1,0,2,0
VILA LANGARO,0,0,0,0,1,0,0,0,0,0,0,1
VILA MARIA,0,0,0,0,0,0,0,0,0,0,0,0
VILA NOVA DO SUL,0,0,3,0,0,2,2,0,0,1,2,1
VISTA ALEGRE,0,0,0,0,0,0,0,0,0,0,0,0
VISTA ALEGRE DO PRATA,0,0,0,1,0,0,0,0,0,0,0,0
VISTA GAUCHA,0,2,0,0,3,0,0,0,0,0,0,0
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
WESTFALIA,0,0,0,0,0,0,0,0,0,0,0,0
XANGRILA,9,6,4,3,3,2,0,1,4,1,10,6
