Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,0,0,0,0,0,1,0,0,0,0,0,0
SAO NICOLAU,0,0,0,0,0,0,0,0,0,0,0,0
SAO PAULO DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DA SERRA,1,0,0,0,1,0,0,0,0,0,0,1
SAO PEDRO DAS MISSOES,0,0,0,0,0,1,0,0,0,0,0,1
SAO PEDRO DO BUTIA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,0,0,0,0,0,0,0,1,1,0,1,0
SAO SEBASTIAO DO CAI,0,1,2,0,1,0,0,1,1,1,1,2
SAO SEPE,0,1,0,0,0,0,0,0,0,0,0,0
SAO VALENTIM,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALENTIM DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALERIO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO VENDELINO,0,1,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,0,1,0,0,0,0,0,2,0,0,0,0
SAPIRANGA,4,0,2,2,1,0,0,5,3,3,2,1
SAPUCAIA DO SUL,5,7,4,0,6,4,5,5,3,3,2,1
SARANDI,0,1,0,0,2,0,0,1,0,0,0,0
SEBERI,0,0,0,0,0,1,0,0,0,0,0,0
SEDE NOVA,0,0,0,0,1,0,0,0,0,0,0,0
SEGREDO,0,0,0,1,0,0,0,0,0,0,0,0
SELBACH,0,0,0,0,0,0,0,0,1,0,0,0
SENADOR SALGADO FILHO,0,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,0,0,0,0,0,0,0,0,1,0,0,0
SERAFINA CORREA,0,0,2,0,0,1,0,0,1,0,1,0
SERIO,0,0,0,0,0,0,0,0,0,0,0,0
SERTAO,0,0,0,0,0,0,0,0,0,1,0,0
SERTAO SANTANA,1,0,0,0,0,0,1,0,0,0,0,0
SETE DE SETEMBRO,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,0,0,0,0,1,0,0,0,0,0,1,0
SILVEIRA MARTINS,0,1,0,0,0,0,0,0,0,0,0,0
SINIMBU,0,0,0,0,0,1,0,0,1,0,0,0
SOBRADINHO,2,1,0,2,2,0,0,1,1,0,0,0
SOLEDADE,0,0,0,0,0,0,0,0,0,1,2,1
TABAI,1,0,0,0,0,0,0,0,0,0,0,0
TAPEJARA,1,0,1,0,0,0,0,0,0,0,0,0
TAPERA,0,0,0,0,1,0,0,0,0,0,0,0
TAPES,0,0,1,0,2,0,0,0,2,2,0,0
TAQUARA,0,1,1,1,3,4,1,3,0,3,3,2
TAQUARI,0,0,2,0,1,1,1,0,1,2,1,1
TAQUARUCU DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TAVARES,1,0,0,0,0,0,0,0,0,0,0,0
TENENTE PORTELA,0,0,1,0,0,1,0,0,0,2,0,0
TERRA DE AREIA,0,0,0,0,0,0,0,0,0,0,0,0
TEUTONIA,1,1,0,0,0,0,0,0,2,0,0,0
TIO HUGO,0,0,0,0,0,0,0,0,0,0,0,0
TIRADENTES DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TOROPI,0,0,0,0,0,0,0,1,0,0,0,0
TORRES,0,0,1,0,0,0,1,0,1,0,2,2
TRAMANDAI,1,1,2,2,8,2,1,1,0,1,3,2
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,0,0,0,0,0,0,0,0,0,0,0,0
TRES CACHOEIRAS,0,0,0,0,0,0,0,0,0,0,1,0
TRES COROAS,0,0,0,1,0,1,1,1,0,1,2,0
TRES DE MAIO,0,0,0,0,0,0,0,0,0,0,0,0
TRES FORQUILHAS,0,0,1,0,0,0,0,0,0,0,0,0
TRES PALMEIRAS,0,0,0,0,0,0,0,0,0,0,0,0
TRES PASSOS,1,0,0,2,0,1,0,0,0,0,0,3
TRINDADE DO SUL,0,0,0,1,0,1,0,1,0,0,1,0
TRIUNFO,0,0,1,3,0,0,0,2,0,0,1,2
TUCUNDUVA,0,0,0,0,0,0,0,0,0,0,0,0
TUNAS,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,1,1,0,2,0,0,0,0,2,4,0
TUPANDI,0,0,0,0,0,0,0,0,0,0,1,2
TUPARENDI,0,0,0,1,0,0,0,0,0,0,0,0
TURUCU,0,0,0,0,0,0,0,0,0,0,0,0
UBIRETAMA,0,0,0,0,0,1,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
UNISTALDA,0,0,0,0,0,0,0,0,0,0,0,0
URUGUAIANA,3,4,1,3,4,5,0,2,6,5,2,2
VACARIA,2,0,3,1,0,0,1,2,2,0,0,0
VALE DO SOL,0,0,1,0,0,0,0,0,0,0,0,0
VALE REAL,0,0,0,0,0,0,0,0,0,0,0,1
VALE VERDE,0,0,0,0,0,0,0,0,0,0,0,0
VANINI,0,1,0,0,0,0,0,0,0,0,0,0
VENANCIO AIRES,0,0,1,0,2,1,1,2,1,1,3,1
VERA CRUZ,1,1,0,0,0,1,0,0,0,2,0,1
VERANOPOLIS,1,0,1,0,0,0,1,1,0,0,0,0
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,0,0,1,0,1,0,0,0,0,0,0,0
VIAMAO,7,10,11,10,6,5,8,4,8,10,4,3
VICENTE DUTRA,0,0,0,1,0,0,0,0,0,0,0,0
VICTOR GRAEFF,0,0,0,0,0,0,0,0,0,0,0,0
VILA FLORES,0,0,0,0,0,0,0,0,0,0,0,0
VILA LANGARO,1,0,0,0,0,0,0,0,0,0,0,0
VILA MARIA,0,0,0,0,0,0,0,1,0,0,0,0
VILA NOVA DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
VISTA ALEGRE,0,0,0,0,0,0,0,0,0,1,0,0
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,0,0,0,0,0,0
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
WESTFALIA,0,0,0,0,0,0,0,0,0,0,0,0
XANGRILA,1,2,0,0,0,0,1,0,0,3,1,2
Geral,300,228,231,207,250,203,183,246,202,234,202,234
