Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,0,1,2,0,0,0,0,0,0,1,1,1
SAO NICOLAU,0,1,1,1,2,1,0,0,0,0,0,1
SAO PAULO DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DA SERRA,0,0,0,0,0,0,1,0,0,0,1,0
SAO PEDRO DAS MISSOES,0,0,0,0,0,0,0,0,1,0,0,0
SAO PEDRO DO BUTIA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,0,4,5,0,1,2,1,1,1,4,2,1
SAO SEBASTIAO DO CAI,9,5,5,2,2,2,1,2,7,3,2,7
SAO SEPE,5,5,7,2,4,1,2,0,0,6,3,3
SAO VALENTIM,1,0,0,0,0,0,0,0,0,0,0,0
SAO VALENTIM DO SUL,0,0,0,0,0,1,0,0,0,0,0,0
SAO VALERIO DO SUL,0,0,0,0,0,0,0,1,0,0,0,0
SAO VENDELINO,1,0,1,0,0,0,0,1,0,0,0,1
SAO VICENTE DO SUL,1,2,1,3,0,0,4,3,2,0,1,0
SAPIRANGA,11,14,4,9,8,7,9,3,7,8,7,11
SAPUCAIA DO SUL,24,14,29,19,22,23,20,27,27,19,28,30
SARANDI,4,3,6,4,3,1,7,1,3,4,2,6
SEBERI,2,3,1,0,2,3,1,2,6,3,3,3
SEDE NOVA,2,0,1,0,0,0,0,1,1,0,0,1
SEGREDO,0,1,0,1,1,0,0,0,0,0,0,4
SELBACH,0,0,0,1,1,0,0,2,1,0,0,1
SENADOR SALGADO FILHO,0,0,1,0,3,0,0,0,0,0,1,0
SENTINELA DO SUL,0,0,1,2,0,1,0,0,1,0,0,0
SERAFINA CORREA,1,2,1,2,2,2,0,2,3,5,1,2
SERIO,0,0,0,0,0,0,1,0,0,0,0,0
SERTAO,0,1,0,0,0,0,1,0,0,0,0,1
SERTAO SANTANA,1,1,1,0,0,0,0,1,0,0,2,0
SETE DE SETEMBRO,0,0,0,1,0,0,0,0,0,0,0,1
SEVERIANO DE ALMEIDA,2,0,0,0,0,0,1,0,0,0,0,1
SILVEIRA MARTINS,0,0,0,0,0,1,1,0,1,0,0,0
SINIMBU,0,0,0,1,2,0,5,2,0,0,1,0
SOBRADINHO,1,2,2,5,1,3,2,2,4,4,3,5
SOLEDADE,4,4,3,2,6,5,3,4,3,4,3,10
TABAI,0,0,0,0,0,0,0,3,0,0,0,2
TAPEJARA,1,7,4,6,3,3,5,3,3,3,4,8
TAPERA,2,1,1,3,1,2,2,4,2,3,0,1
TAPES,7,4,2,7,1,0,4,1,0,1,1,4
TAQUARA,6,8,16,6,9,8,11,3,9,8,11,16
TAQUARI,8,1,5,5,2,1,4,3,1,5,6,1
TAQUARUCU DO SUL,0,1,0,1,0,0,0,0,2,0,1,0
TAVARES,0,0,0,0,0,0,0,0,0,0,0,0
TENENTE PORTELA,3,7,3,4,3,2,6,7,3,3,3,6
TERRA DE AREIA,7,2,1,0,0,2,3,2,3,0,5,2
TEUTONIA,4,2,2,6,2,1,3,3,4,3,10,1
TIO HUGO,2,0,0,0,0,0,4,0,1,0,0,0
TIRADENTES DO SUL,0,1,0,0,1,0,0,0,0,0,1,0
TOROPI,2,0,0,0,0,0,0,0,0,0,0,0
TORRES,10,12,13,14,8,5,8,11,6,4,9,15
TRAMANDAI,19,16,16,11,16,10,8,11,8,12,20,26
TRAVESSEIRO,0,2,0,0,0,1,0,0,0,1,0,0
TRES ARROIOS,0,0,0,0,0,1,0,0,0,0,0,0
TRES CACHOEIRAS,2,1,1,2,0,0,2,1,1,1,2,1
TRES COROAS,6,2,5,3,2,5,4,6,6,3,4,6
TRES DE MAIO,2,6,4,0,1,1,3,0,5,0,3,2
TRES FORQUILHAS,0,0,0,0,0,1,0,0,0,2,0,1
TRES PALMEIRAS,1,0,1,0,0,0,0,0,0,0,1,2
TRES PASSOS,3,4,6,4,2,2,2,6,6,5,3,1
TRINDADE DO SUL,3,3,0,3,1,1,2,2,4,2,2,1
TRIUNFO,8,9,8,6,12,2,4,1,1,6,3,4
TUCUNDUVA,2,1,0,0,1,0,0,0,1,0,0,2
TUNAS,0,0,0,0,0,0,1,0,0,0,1,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,1,0,0,0
TUPANCIRETA,1,1,4,2,4,0,3,1,3,4,1,3
TUPANDI,0,1,1,0,1,0,0,0,1,0,0,1
TUPARENDI,3,0,0,0,0,1,1,1,0,0,3,1
TURUCU,0,0,0,0,1,0,1,0,0,0,0,2
UBIRETAMA,0,0,0,0,0,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
UNISTALDA,0,0,0,0,0,0,0,0,0,0,1,0
URUGUAIANA,32,33,31,26,20,24,30,22,23,19,23,20
VACARIA,22,13,15,16,11,12,16,9,14,14,13,9
VALE DO SOL,1,1,1,1,0,3,0,2,2,1,1,0
VALE REAL,2,0,2,1,0,0,0,1,0,0,1,1
VALE VERDE,0,0,0,0,1,0,0,1,0,0,0,1
VANINI,0,0,0,0,0,1,0,0,0,1,1,0
VENANCIO AIRES,18,10,12,6,12,8,14,7,6,14,5,13
VERA CRUZ,4,3,4,1,3,3,8,3,2,4,3,9
VERANOPOLIS,4,2,6,2,4,1,2,4,1,6,4,6
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,4,1,1,0,0,1,0,1,1,0,0,0
VIAMAO,35,47,45,33,33,38,39,28,24,36,36,35
VICENTE DUTRA,2,0,2,0,1,0,0,1,1,0,1,2
VICTOR GRAEFF,0,1,0,0,0,0,0,0,0,0,0,0
VILA FLORES,1,0,2,0,0,0,0,0,0,2,1,1
VILA LANGARO,0,0,0,0,1,0,0,0,2,0,0,2
VILA MARIA,1,0,0,0,0,1,1,0,1,0,1,0
VILA NOVA DO SUL,0,1,0,0,1,0,0,2,0,1,0,0
VISTA ALEGRE,0,0,0,2,0,0,0,1,0,0,0,0
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,0,0,0,0,0,1
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
WESTFALIA,0,0,0,0,1,0,0,0,0,0,0,1
XANGRILA,13,6,4,1,4,2,4,2,5,0,4,7
Geral,2083,1697,1869,1530,1410,1364,1466,1481,1575,1596,1744,2074
