Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO NICOLAU,0,0,0,0,0,0,0,0,0,0,0,0
SAO PAULO DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO BUTIA,0,1,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,0,0,0,0,0,0,0,0,0,0,1,1
SAO SEBASTIAO DO CAI,1,1,1,1,0,0,2,1,0,1,0,1
SAO SEPE,0,0,0,0,0,0,0,0,0,1,1,0
SAO VALENTIM,0,0,0,0,0,0,0,0,0,1,2,0
SAO VALENTIM DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALERIO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO VENDELINO,0,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAPIRANGA,2,4,4,3,1,1,1,0,2,4,1,0
SAPUCAIA DO SUL,3,6,5,4,4,4,6,4,2,3,8,4
SARANDI,0,0,0,0,0,0,1,0,1,0,0,2
SEBERI,1,1,0,1,0,0,0,1,1,0,0,0
SEDE NOVA,0,0,0,0,0,0,0,1,0,0,1,0
SEGREDO,2,0,1,0,0,0,0,0,0,1,0,0
SELBACH,0,1,0,0,0,0,0,0,0,0,1,1
SENADOR SALGADO FILHO,0,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,0,0,0,0,0,0,0,2,1,4,0,0
SERAFINA CORREA,0,0,0,0,3,0,0,1,0,0,1,0
SERIO,0,0,0,0,0,0,0,0,1,0,0,0
SERTAO,0,0,0,0,0,0,0,0,0,0,0,0
SERTAO SANTANA,0,0,0,0,0,0,0,2,0,0,0,0
SETE DE SETEMBRO,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,0,0,0,0,0,0,0,0,0,2,0,0
SILVEIRA MARTINS,1,0,0,0,0,0,0,0,0,0,0,0
SINIMBU,0,0,0,0,0,4,0,0,0,1,1,0
SOBRADINHO,1,0,0,1,1,0,0,0,0,2,3,0
SOLEDADE,3,1,0,0,2,0,2,0,0,0,0,0
TABAI,0,0,0,0,0,0,0,0,1,0,0,1
TAPEJARA,0,0,0,0,0,0,1,0,0,0,2,0
TAPERA,2,0,0,0,0,1,0,0,0,0,0,0
TAPES,1,1,0,0,0,0,0,0,1,0,0,1
TAQUARA,3,3,2,2,2,0,0,0,2,6,1,3
TAQUARI,1,0,3,1,2,0,0,1,2,0,0,0
TAQUARUCU DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TAVARES,0,1,0,0,0,0,0,0,0,0,0,0
TENENTE PORTELA,0,0,0,0,0,0,1,0,2,0,1,1
TERRA DE AREIA,1,0,0,1,0,0,0,0,0,0,0,0
TEUTONIA,3,0,0,0,1,0,0,0,1,0,1,0
TIO HUGO,0,0,0,0,0,0,0,0,0,0,0,0
TIRADENTES DO SUL,0,0,0,0,0,0,0,1,0,0,1,0
TOROPI,0,0,0,0,0,0,0,0,0,0,0,1
TORRES,3,2,0,1,1,1,1,0,0,1,0,3
TRAMANDAI,4,2,1,1,1,0,2,1,1,4,1,0
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,0,0,0,0,0,0,0,0,0,0,0,0
TRES CACHOEIRAS,0,0,0,0,0,0,0,0,0,0,0,1
TRES COROAS,2,1,0,0,0,0,0,1,0,0,0,0
TRES DE MAIO,0,0,0,0,0,0,2,0,0,0,2,0
TRES FORQUILHAS,0,0,0,0,0,0,0,0,0,0,0,0
TRES PALMEIRAS,0,0,0,1,0,0,0,0,0,0,0,0
TRES PASSOS,0,0,0,0,1,0,1,0,0,1,1,1
TRINDADE DO SUL,0,0,0,0,1,0,0,0,0,0,0,0
TRIUNFO,4,1,1,0,1,1,2,1,2,0,0,2
TUCUNDUVA,0,0,0,0,0,0,0,0,0,1,0,1
TUNAS,0,1,0,0,0,0,0,0,0,0,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,0,0,0,0,0,1,0,1,2,0,0
TUPANDI,0,0,0,0,0,0,0,0,0,0,0,0
TUPARENDI,0,0,0,0,0,0,0,0,0,0,0,0
TURUCU,0,0,0,0,0,0,0,0,0,0,0,0
UBIRETAMA,0,0,0,0,0,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
UNISTALDA,0,0,0,0,0,0,0,1,0,0,0,0
URUGUAIANA,1,2,5,0,4,5,1,0,2,3,1,1
VACARIA,0,1,1,0,0,0,2,1,1,1,0,0
VALE DO SOL,0,0,0,0,0,1,0,0,0,1,1,0
VALE REAL,0,0,0,0,0,0,0,0,0,0,1,0
VALE VERDE,0,1,0,0,0,0,0,0,0,0,0,0
VANINI,1,0,0,0,0,0,0,0,0,0,0,0
VENANCIO AIRES,2,2,1,0,2,2,1,1,0,1,1,1
VERA CRUZ,3,0,0,2,0,1,0,0,0,1,1,0
VERANOPOLIS,0,0,0,0,0,0,1,2,2,0,1,0
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,0,0,0,0,0,0,0,0,0,0,2,1
VIAMAO,7,7,6,2,6,5,9,10,7,9,11,14
VICENTE DUTRA,0,0,0,0,0,1,0,0,0,0,0,0
VICTOR GRAEFF,0,0,0,0,0,1,0,0,1,0,0,0
VILA FLORES,0,0,0,0,1,0,0,0,0,0,0,0
VILA LANGARO,0,0,0,0,0,0,0,0,0,0,0,0
VILA MARIA,0,1,0,0,0,0,0,0,0,0,0,0
VILA NOVA DO SUL,0,0,0,0,0,0,0,0,0,0,1,0
VISTA ALEGRE,0,0,0,0,0,0,0,0,1,0,0,0
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,1,0,0,0,0,0
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
WESTFALIA,0,0,0,0,0,0,0,0,0,0,0,1
XANGRILA,1,1,1,2,0,0,0,2,6,0,1,0
Geral,250,181,225,214,219,197,237,226,246,264,248,269
